PLR_ID,PLR_NAME,school_count,school_names,privat,öffentlich,Typ: Andere Schule,Typ: Berufsschule,Typ: Grundschule,Typ: Gymnasium,Typ: Integrierte Sekundarschule,Typ: Privatschule,Typ: Schule mit sonderpädagogischem Förderschwerpunkt,Art: Berufsfachschule,Art: Berufsschule,Art: Berufsschule mit sonderpäd. Aufgaben,Art: Fachschule,Art: Freie Waldorfschule,"Art: Förderschwerp. ""Geistige Entwicklung""","Art: Förderschwerp. ""Lernen""","Art: Förderschwerp. ""Lernen""u.""Geistige Entwickl.""",Art: Förderschwerp. einschl. beruflichem Teil,Art: Gemeinschaftsschule,Art: Grundschule,Art: Gymnasium,Art: Integrierte Sekundarschule,Art: Kombinierte allg./berufl. Schule,Art: Kombinierte allgemein bildende Schule,Art: Kombinierte berufliche Schule,Art: Oberstufenzentrum,Art: Übrige Förderschwerpunkte
06400838,Krumme Lanke,3.0,"['Johanna-Gerdes-Grundschule', 'Parzival-Schule', 'Caroline-von-Heydebrand-Schule']",3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
06400839,Fischerhüttenstraße,4.0,"['Peter-Lenné-Schule (OSZ Natur und Umwelt)', 'Nord-Grundschule', 'Zinnowwald-Grundschule', 'Pestalozzi-Schule']",0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
06400840,Fischtal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06400841,Zehlendorf Eiche,1.0,['Freie Schule Anne-Sophie Berlin'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
06400842,Hüttenweg,3.0,"['Quentin-Blake-Grundschule', 'Wilma-Rudolph-Schule (Integrierte Sekundarschule)', 'Biesalski-Schule']",0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06400843,Thielallee,1.0,['Mühlenau-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06400844,Dahlem,5.0,"['Erich-Kästner-Grundschule', 'Gail-S.-Halvorsen-Integrierte Sekundarschule', 'Rudolf-Steiner-Schule Berlin', 'Königin-Luise-Stiftung', 'Arndt-Gymnasium Dahlem']",2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
07100101,Wittenbergplatz,2.0,"['Finow-Grundschule', 'Lette-Verein Stiftung des öffentlichen Rechts']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
07100102,Kalckreuthstraße,2.0,"['Werbellinsee-Grundschule', 'Katholische Schule Sankt Franziskus (Integrierte Sekundarschule)']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07100103,Frobenstraße,1.0,['Spreewald-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07100204,Barbarossaplatz,3.0,"['Grundschule am Barbarossaplatz', 'Sophie-Scholl-Schule', 'Pestalozzi-Fröbel-Haus']",1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
07100205,Alvenslebenstraße,1.0,['Marie-Elisabeth-Lüders-Oberschule'],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
07100206,Großgörschenstraße,1.0,['Neumark-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07200307,Bayerischer Platz,3.0,"['Scharmützelsee-Grundschule', 'Löcknitz-Grundschule', 'Georg-von-Giesche-Schule']",0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07200308,Volkspark (Rudolph-Wilde-Park),2.0,"['Sternberg-Grundschule', 'Rückert-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
07200409,Belziger Straße,2.0,"['Gustav-Langenscheidt-Schule', 'Freie Schule Schöneberg (Gemeinschaftsschule)']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07200410,Feurigstraße,2.0,"['Teltow-Grundschule', 'Privates Europa-Gymnasium Berlin']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
07200411,Julius-Leber-Brücke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07200412,Schöneberger Linse,1.0,['40. Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07200413,Cheruskerstraße,2.0,"['Havelland-Grundschule', 'Robert-Blum-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
07200414,Hohenfriedbergstraße,2.0,"['Johannes-Schule Berlin', 'Rudolf Steiner Bildungszentrum gGmbH']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
07300515,Taunusstraße,1.0,['Ruppin-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07300516,Odenwaldstraße,3.0,"['Stechlinsee-Grundschule', 'Rheingau-Gymnasium', 'Paul-Natorp-Gymnasium']",0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
07300517,Perelsplatz,2.0,"['Friedrich-Bergius-Schule', 'BBA-Akademie für Immobilienwirtschaft e.V.']",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07300618,Ceciliengärten,1.0,['Fläming-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07300619,Grazer Platz,3.0,"['Friedenauer Gemeinschaftsschule', 'SPI Fachschule für Sozialpädagogik', 'Prignitz-Schule']",1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07400720,Gontermannstraße,2.0,"['OSZ Lotis (Logistik, Touristik und Steuern)', 'Grundschule auf dem Tempelhofer Feld']",0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
07400721,Paradestraße,2.0,"['Tempelherren-Grundschule', 'Hugo-Gaudig-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07400822,Lindenhofsiedlung,2.0,"['Lindenhof-Grundschule', 'Campus Berufsbildung e.V.']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
07400823,Wittekindstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07400824,Bosepark,2.0,"['Schule am Berlinickeplatz (Integrierte Sekundarschule)', 'Askanisches Gymnasium']",0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
07400825,Friedrich-Karl-Straße,2.0,"['Maria-Montessori-Grundschule', 'Freie Schule in Berlin (Grundschule)']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07400826,Marienhöhe,2.0,"['Paul-Klee-Grundschule', 'Johanna-Eck-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07400927,Rathaus Tempelhof,3.0,"['Paul-Simmel-Grundschule', 'Humanistische Fachschule für Sozialpädagogik', 'WBS Training Schulen gGmbH']",2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
07400928,Germaniagarten,1.0,['Marianne-Cohn-Schule'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07501029,Ringstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07501030,Machonstraße,4.0,"['Mascha-Kaléko-Grundschule', 'Deutsch Skandinavische Gemeinschaftsschule', 'Luise-Henriette-Gymnasium', 'Eckener-Gymnasium']",1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
07501031,Eisenacher Straße,1.0,['Schätzelberg-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07501032,Imbrosweg,1.0,['Carl-Sonnenschein-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07501133,Fritz-Werner-Straße,2.0,"['Rudolf-Hildebrand-Grundschule', 'Ikarus-Grundschule']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07501134,Hundsteinweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07501135,Birnhornweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07601236,Marienfelder Allee Nordwest,3.0,"['Katholische Schule Sankt Alfons (Grundschule)', 'Katholische Schule Sankt Hildegard', 'Steinwald-Schule']",2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
07601237,Kirchstraße,2.0,"['Kiepert-Grundschule', 'Solling-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07601238,Marienfelde Nordost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07601339,Tirschenreuther Ring West,1.0,['Gustav-Heinemann-Oberschule'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
07601340,Tirschenreuther Ring Ost,1.0,['Marienfelder Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07601341,Diedersdorfer Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07601442,Kettinger Straße,4.0,"['Annedore-Leber-Grundschule', 'Bruno-H.-Bürgel-Grundschule', 'Carl-Zeiss-Schule', 'Theodor-Haubach-Schule']",0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
07601443,Töpchiner Weg,2.0,"['Grundschule im Taunusviertel', 'Grundschule am Dielingsgrund']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07601544,John-Locke-Straße,3.0,"['Käthe-Kollwitz-Grundschule', 'Ulrich-von-Hutten-Gymnasium', 'Georg-Büchner-Gymnasium']",0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
07601545,Nahariyastraße,1.0,['Nahariya-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07601546,Franziusweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07601547,Horstwalder Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07601548,Wittelsbacherstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100101,Hasenheide,1.0,['Karlsgarten-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100102,Schillerpromenade Nord,2.0,"['Karl-Weise-Schule (Grundschule)', 'Johann-Georg-Elser-Schule (Grundschule)']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100103,Schillerpromenade Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100104,Wartheplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100105,Silbersteinstraße,1.0,['Hermann-Sander-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100206,Flughafenstraße,3.0,"['Hermann-Boddin-Schule (Grundschule)', 'Evangelische Schule Neukölln (Integrierte Sekundarschule)', 'Albert-Schweitzer-Gymnasium']",1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
08100207,Rollberg,2.0,"['Regenbogen-Schule (Grundschule)', 'Zuckmayer-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08100208,Körnerpark,3.0,"['Peter-Petersen-Schule (Grundschule)', 'Konrad-Agahd-Schule (Grundschule)', 'Albrecht-Dürer-Gymnasium']",0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08100209,Glasower Straße,3.0,"['Silberstein-Schule (Grundschule)', 'Cenfila gGmbH', 'MeineSchuleBerlin (Gemeinschaftsschule)']",2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100310,Maybachufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100311,Reuterplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100312,Weichselplatz,4.0,"['Elbe-Schule (Grundschule)', 'Gemeinschaftsschule auf dem Campus Rütli', 'Akademie Seehof GmbH - Private Berufsfachschule für Altenpflege', 'Ernst-Abbe-Gymnasium']",1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08100313,Bouchéstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100314,Donaustraße,2.0,"['Rixdorfer Schule (Grundschule)', 'Theodor-Storm-Schule (Grundschule)']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100415,Ganghoferstraße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08100416,Alt-Rixdorf,2.0,"['Richard-Schule (Grundschule)', 'Katholische Schule Sankt Marien']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
08100417,Braunschweiger Straße,2.0,"['Löwenzahn-Schule (Grundschule)', 'Adolf-Reichwein-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100418,Hertzbergplatz,1.0,['Eduard-Mörike-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100419,Treptower Straße Nord,2.0,"['Hans-Fallada-Schule (Grundschule)', 'Hans-Fallada-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100520,Weiße Siedlung,1.0,['Sonnen-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08100521,Schulenburgpark,4.0,"['Schule in der Köllnischen Heide (Grundschule)', 'Kepler-Schule', 'b-trend-setting gUG (haftungsbeschränkt) media & more', 'IB-Berlin-Brandenburg gGmbH - Medizinische Akademie Berlin']",2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
08200622,Jahnstraße,2.0,"['Zürich-Schule (Grundschule)', 'Schule am Teltowkanal (Grundschule)']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200623,Park am Buschkrug,3.0,"['OSZ Informations- und Medizintechnik', 'Herman-Nohl-Schule (Grundschule)', 'Otto-Hahn-Schule']",0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
08200624,Tempelhofer Weg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08200725,Mohriner Allee Nord,1.0,['Alfred-Nobel-Schule'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
08200726,Hufeisensiedlung,1.0,['Fritz-Karsen-Schule (Gemeinschaftsschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200727,Parchimer Allee Süd,4.0,"['Annedore-Leber-Oberschule', 'Bruno-Taut-Schule (Grundschule)', 'Schilling-Schule', 'Albert-Einstein-Gymnasium']",0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
08200728,Ortolanweg,1.0,['Oskar-Heinroth-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200729,Britzer Garten,1.0,['DAA - Deutsche Angestellten-Akademie GmbH'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200730,Handwerker-Siedlung,1.0,['Wetzlar-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200831,Buckow West,1.0,['Schule am Sandsteinweg (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08200832,Buckow Mitte,5.0,"['Christoph-Ruden-Schule (Grundschule)', 'Heinrich-Mann-Schule', 'Schule am Bienwaldring', 'Schule an der Windmühle', 'Leonardo-da-Vinci-Gymnasium']",0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
08200833,Buckow Ost,3.0,"['Janusz-Korczak-Schule (Grundschule)', 'Lisa-Tetzner-Schule (Grundschule)', 'Schule am Hasenhegerweg']",0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08300934,Gropiusstadt Nord-West,1.0,['Walter-Gropius-Schule (Gemeinschaftsschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08300935,Gropiusstadt Süd-West,3.0,"['Hugo-Heimann-Schule (Grundschule)', 'Schule am Regenweiher (Grundschule)', 'Katholische Schule Sankt Marien (Grundschule)']",1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08301036,Gropiusstadt Mitte,3.0,"['Lise-Meitner-Schule (OSZ Chemie, Physik und Biologie)', 'Hermann-von-Helmholtz-Schule', 'Gemeinschaftsschule Campus Efeuweg']",0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
08301037,Gropiusstadt Süd-Ost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401138,Goldhähnchenweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401139,Vogelviertel Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401140,Vogelviertel Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401241,Blumenviertel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401242,Zittauer Straße,3.0,"['Schliemann-Grundschule', 'Clay-Schule', 'Schule am Zwickauer Damm']",0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
